# t   x   y   vx   vy   r   v   E   L
  3.50000000000000E-03  9.97353363684336E-01  1.00260332578729E+00 -7.62358262941575E-01  7.37609253570624E-01  1.41418780963923E+00  1.06078156659527E+00 -6.50856781186548E+00  1.50000000000000E+00
  3.75000000000000E-03  9.97162663926290E-01  1.00278761731449E+00 -7.63239774515372E-01  7.36722935635693E-01  1.41418399926171E+00  1.06079952738203E+00 -6.50856781186548E+00  1.50000000000000E+00
  4.00000000000000E-03  9.96971743810519E-01  1.00297168724093E+00 -7.64121124795286E-01  7.35836447484178E-01  1.41417992609268E+00  1.06081872664680E+00 -6.50856781186548E+00  1.50000000000000E+00
  4.25000000000000E-03  9.96780603377309E-01  1.00315553552402E+00 -7.65002314075057E-01  7.34949788814880E-01  1.41417559013077E+00  1.06083916435020E+00 -6.50856781186548E+00  1.50000000000000E+00
  4.50000000000000E-03  9.96589242666874E-01  1.00333916212110E+00 -7.65883342648194E-01  7.34062959326354E-01  1.41417099137452E+00  1.06086084045031E+00 -6.50856781186548E+00  1.50000000000000E+00
  4.75000000000000E-03  9.96397661719353E-01  1.00352256698942E+00 -7.66764210807972E-01  7.33175958716902E-01  1.41416612982239E+00  1.06088375490269E+00 -6.50856781186548E+00  1.50000000000000E+00
  5.00000000000000E-03  9.96205860574813E-01  1.00370575008617E+00 -7.67644918847436E-01  7.32288786684578E-01  1.41416100547273E+00  1.06090790766035E+00 -6.50856781186548E+00  1.50000000000000E+00
  5.25000000000000E-03  9.96013839273248E-01  1.00388871136845E+00 -7.68525467059404E-01  7.31401442927182E-01  1.41415561832383E+00  1.06093329867378E+00 -6.50856781186548E+00  1.50000000000000E+00
  5.50000000000000E-03  9.95821597854578E-01  1.00407145079330E+00 -7.69405855736458E-01  7.30513927142266E-01  1.41414996837387E+00  1.06095992789095E+00 -6.50856781186548E+00  1.50000000000000E+00
  5.75000000000000E-03  9.95629136358650E-01  1.00425396831766E+00 -7.70286085170957E-01  7.29626239027127E-01  1.41414405562094E+00  1.06098779525726E+00 -6.50856781186548E+00  1.50000000000000E+00
  6.00000000000000E-03  9.95436454825239E-01  1.00443626389843E+00 -7.71166155655026E-01  7.28738378278810E-01  1.41413788006307E+00  1.06101690071562E+00 -6.50856781186548E+00  1.50000000000000E+00
  6.25000000000000E-03  9.95243553294044E-01  1.00461833749239E+00 -7.72046067480566E-01  7.27850344594108E-01  1.41413144169817E+00  1.06104724420639E+00 -6.50856781186548E+00  1.50000000000000E+00
  6.50000000000000E-03  9.95050431804695E-01  1.00480018905629E+00 -7.72925820939247E-01  7.26962137669558E-01  1.41412474052407E+00  1.06107882566740E+00 -6.50856781186548E+00  1.50000000000000E+00
  6.75000000000000E-03  9.94857090396748E-01  1.00498181854676E+00 -7.73805416322514E-01  7.26073757201444E-01  1.41411777653852E+00  1.06111164503396E+00 -6.50856781186548E+00  1.50000000000000E+00
  7.00000000000000E-03  9.94663529109683E-01  1.00516322592040E+00 -7.74684853921585E-01  7.25185202885794E-01  1.41411054973918E+00  1.06114570223887E+00 -6.50856781186548E+00  1.50000000000000E+00
  7.25000000000000E-03  9.94469747982911E-01  1.00534441113369E+00 -7.75564134027450E-01  7.24296474418381E-01  1.41410306012361E+00  1.06118099721237E+00 -6.50856781186548E+00  1.50000000000000E+00
  7.50000000000000E-03  9.94275747055769E-01  1.00552537414307E+00 -7.76443256930876E-01  7.23407571494723E-01  1.41409530768929E+00  1.06121752988222E+00 -6.50856781186548E+00  1.50000000000000E+00
  7.75000000000001E-03  9.94081526367522E-01  1.00570611490488E+00 -7.77322222922404E-01  7.22518493810077E-01  1.41408729243362E+00  1.06125530017362E+00 -6.50856781186548E+00  1.50000000000000E+00
  8.00000000000001E-03  9.93887085957360E-01  1.00588663337539E+00 -7.78201032292349E-01  7.21629241059449E-01  1.41407901435389E+00  1.06129430800929E+00 -6.50856781186548E+00  1.50000000000000E+00
  8.25000000000001E-03  9.93692425864403E-01  1.00606692951079E+00 -7.79079685330805E-01  7.20739812937581E-01  1.41407047344733E+00  1.06133455330939E+00 -6.50856781186548E+00  1.50000000000000E+00
  8.50000000000001E-03  9.93497546127698E-01  1.00624700326722E+00 -7.79958182327638E-01  7.19850209138961E-01  1.41406166971105E+00  1.06137603599160E+00 -6.50856781186548E+00  1.50000000000000E+00
  8.75000000000001E-03  9.93302446786219E-01  1.00642685460070E+00 -7.80836523572496E-01  7.18960429357816E-01  1.41405260314210E+00  1.06141875597106E+00 -6.50856781186548E+00  1.50000000000000E+00
  9.00000000000001E-03  9.93107127878867E-01  1.00660648346720E+00 -7.81714709354800E-01  7.18070473288112E-01  1.41404327373741E+00  1.06146271316042E+00 -6.50856781186548E+00  1.50000000000000E+00
  9.25000000000001E-03  9.92911589444472E-01  1.00678588982263E+00 -7.82592739963753E-01  7.17180340623559E-01  1.41403368149386E+00  1.06150790746979E+00 -6.50856781186548E+00  1.50000000000000E+00
  9.50000000000001E-03  9.92715831521792E-01  1.00696507362277E+00 -7.83470615688333E-01  7.16290031057601E-01  1.41402382640821E+00  1.06155433880681E+00 -6.50856781186548E+00  1.50000000000000E+00
  9.75000000000001E-03  9.92519854149511E-01  1.00714403482339E+00 -7.84348336817299E-01  7.15399544283425E-01  1.41401370847715E+00  1.06160200707657E+00 -6.50856781186548E+00  1.50000000000000E+00
  1.00000000000000E-02  9.92323657366243E-01  1.00732277338012E+00 -7.85225903639190E-01  7.14508879993953E-01  1.41400332769727E+00  1.06165091218168E+00 -6.50856781186548E+00  1.50000000000000E+00
  1.02500000000000E-02  9.92127241210527E-01  1.00750128924857E+00 -7.86103316442323E-01  7.13618037881846E-01  1.41399268406507E+00  1.06170105402225E+00 -6.50856781186548E+00  1.50000000000000E+00
  1.05000000000000E-02  9.91930605720832E-01  1.00767958238422E+00 -7.86980575514798E-01  7.12727017639503E-01  1.41398177757697E+00  1.06175243249587E+00 -6.50856781186548E+00  1.50000000000000E+00
  1.07500000000000E-02  9.91733750935556E-01  1.00785765274252E+00 -7.87857681144494E-01  7.11835818959056E-01  1.41397060822931E+00  1.06180504749765E+00 -6.50856781186548E+00  1.50000000000000E+00
  1.10000000000000E-02  9.91536676893023E-01  1.00803550027880E+00 -7.88734633619073E-01  7.10944441532375E-01  1.41395917601832E+00  1.06185889892019E+00 -6.50856781186548E+00  1.50000000000000E+00
  1.12500000000000E-02  9.91339383631486E-01  1.00821312494836E+00 -7.89611433225978E-01  7.10052885051066E-01  1.41394748094015E+00  1.06191398665359E+00 -6.50856781186548E+00  1.50000000000000E+00
  1.15000000000000E-02  9.91141871189125E-01  1.00839052670638E+00 -7.90488080252436E-01  7.09161149206467E-01  1.41393552299087E+00  1.06197031058548E+00 -6.50856781186548E+00  1.50000000000000E+00
  1.17500000000000E-02  9.90944139604050E-01  1.00856770550799E+00 -7.91364574985455E-01  7.08269233689652E-01  1.41392330216645E+00  1.06202787060097E+00 -6.50856781186548E+00  1.50000000000000E+00
  1.20000000000000E-02  9.90746188914300E-01  1.00874466130823E+00 -7.92240917711829E-01  7.07377138191426E-01  1.41391081846277E+00  1.06208666658271E+00 -6.50856781186548E+00  1.50000000000000E+00
  1.22500000000000E-02  9.90548019157838E-01  1.00892139406206E+00 -7.93117108718135E-01  7.06484862402331E-01  1.41389807187564E+00  1.06214669841084E+00 -6.50856781186548E+00  1.50000000000000E+00
  1.25000000000000E-02  9.90349630372560E-01  1.00909790372438E+00 -7.93993148290734E-01  7.05592406012636E-01  1.41388506240076E+00  1.06220796596304E+00 -6.50856781186548E+00  1.50000000000000E+00
  1.27500000000000E-02  9.90151022596288E-01  1.00927419024999E+00 -7.94869036715772E-01  7.04699768712345E-01  1.41387179003375E+00  1.06227046911448E+00 -6.50856781186548E+00  1.50000000000000E+00
  1.30000000000000E-02  9.89952195866774E-01  1.00945025359363E+00 -7.95744774279183E-01  7.03806950191192E-01  1.41385825477015E+00  1.06233420773787E+00 -6.50856781186548E+00  1.50000000000000E+00
  1.32500000000000E-02  9.89753150221697E-01  1.00962609370996E+00 -7.96620361266685E-01  7.02913950138642E-01  1.41384445660540E+00  1.06239918170346E+00 -6.50856781186548E+00  1.50000000000000E+00
  1.35000000000000E-02  9.89553885698665E-01  1.00980171055355E+00 -7.97495797963783E-01  7.02020768243889E-01  1.41383039553484E+00  1.06246539087898E+00 -6.50856781186548E+00  1.50000000000000E+00
  1.37500000000000E-02  9.89354402335215E-01  1.00997710407890E+00 -7.98371084655769E-01  7.01127404195856E-01  1.41381607155375E+00  1.06253283512974E+00 -6.50856781186548E+00  1.50000000000000E+00
  1.40000000000000E-02  9.89154700168814E-01  1.01015227424044E+00 -7.99246221627724E-01  7.00233857683195E-01  1.41380148465730E+00  1.06260151431855E+00 -6.50856781186548E+00  1.50000000000000E+00
  1.42500000000000E-02  9.88954779236854E-01  1.01032722099251E+00 -8.00121209164515E-01  6.99340128394287E-01  1.41378663484059E+00  1.06267142830577E+00 -6.50856781186548E+00  1.50000000000000E+00
  1.45000000000000E-02  9.88754639576661E-01  1.01050194428938E+00 -8.00996047550798E-01  6.98446216017238E-01  1.41377152209860E+00  1.06274257694928E+00 -6.50856781186548E+00  1.50000000000000E+00
  1.47500000000000E-02  9.88554281225484E-01  1.01067644408524E+00 -8.01870737071020E-01  6.97552120239884E-01  1.41375614642626E+00  1.06281496010452E+00 -6.50856781186548E+00  1.50000000000000E+00
  1.50000000000000E-02  9.88353704220507E-01  1.01085072033419E+00 -8.02745278009417E-01  6.96657840749783E-01  1.41374050781837E+00  1.06288857762447E+00 -6.50856781186548E+00  1.50000000000000E+00
  1.52500000000000E-02  9.88152908598838E-01  1.01102477299028E+00 -8.03619670650013E-01  6.95763377234223E-01  1.41372460626969E+00  1.06296342935964E+00 -6.50856781186548E+00  1.50000000000000E+00
  1.55000000000000E-02  9.87951894397516E-01  1.01119860200745E+00 -8.04493915276624E-01  6.94868729380214E-01  1.41370844177484E+00  1.06303951515811E+00 -6.50856781186548E+00  1.50000000000000E+00
  1.57500000000000E-02  9.87750661653510E-01  1.01137220733958E+00 -8.05368012172859E-01  6.93973896874492E-01  1.41369201432840E+00  1.06311683486550E+00 -6.50856781186548E+00  1.50000000000000E+00
  1.60000000000000E-02  9.87549210403717E-01  1.01154558894047E+00 -8.06241961622115E-01  6.93078879403516E-01  1.41367532392482E+00  1.06319538832498E+00 -6.50856781186548E+00  1.50000000000000E+00
  1.62500000000000E-02  9.87347540684963E-01  1.01171874676384E+00 -8.07115763907584E-01  6.92183676653467E-01  1.41365837055848E+00  1.06327517537730E+00 -6.50856781186548E+00  1.50000000000000E+00
  1.65000000000000E-02  9.87145652534004E-01  1.01189168076333E+00 -8.07989419312250E-01  6.91288288310252E-01  1.41364115422367E+00  1.06335619586076E+00 -6.50856781186548E+00  1.50000000000000E+00
  1.67500000000000E-02  9.86943545987523E-01  1.01206439089251E+00 -8.08862928118887E-01  6.90392714059496E-01  1.41362367491459E+00  1.06343844961121E+00 -6.50856781186548E+00  1.50000000000000E+00
  1.70000000000000E-02  9.86741221082137E-01  1.01223687710484E+00 -8.09736290610068E-01  6.89496953586547E-01  1.41360593262537E+00  1.06352193646209E+00 -6.50856781186548E+00  1.50000000000000E+00
  1.72500000000000E-02  9.86538677854388E-01  1.01240913935375E+00 -8.10609507068156E-01  6.88601006576475E-01  1.41358792735001E+00  1.06360665624441E+00 -6.50856781186548E+00  1.50000000000000E+00
  1.75000000000000E-02  9.86335916340749E-01  1.01258117759256E+00 -8.11482577775309E-01  6.87704872714069E-01  1.41356965908245E+00  1.06369260878674E+00 -6.50856781186548E+00  1.50000000000000E+00
  1.77500000000000E-02  9.86132936577623E-01  1.01275299177451E+00 -8.12355503013482E-01  6.86808551683836E-01  1.41355112781655E+00  1.06377979391523E+00 -6.50856781186548E+00  1.50000000000000E+00
  1.80000000000000E-02  9.85929738601341E-01  1.01292458185278E+00 -8.13228283064423E-01  6.85912043170004E-01  1.41353233354605E+00  1.06386821145364E+00 -6.50856781186548E+00  1.50000000000000E+00
  1.82500000000000E-02  9.85726322448166E-01  1.01309594778045E+00 -8.14100918209679E-01  6.85015346856519E-01  1.41351327626462E+00  1.06395786122327E+00 -6.50856781186548E+00  1.50000000000000E+00
  1.85000000000000E-02  9.85522688154288E-01  1.01326708951053E+00 -8.14973408730589E-01  6.84118462427043E-01  1.41349395596585E+00  1.06404874304305E+00 -6.50856781186548E+00  1.50000000000000E+00
  1.87500000000000E-02  9.85318835755829E-01  1.01343800699596E+00 -8.15845754908294E-01  6.83221389564957E-01  1.41347437264323E+00  1.06414085672948E+00 -6.50856781186548E+00  1.50000000000000E+00
  1.90000000000000E-02  9.85114765288839E-01  1.01360870018959E+00 -8.16717957023729E-01  6.82324127953358E-01  1.41345452629015E+00  1.06423420209666E+00 -6.50856781186548E+00  1.50000000000000E+00
  1.92500000000000E-02  9.84910476789299E-01  1.01377916904418E+00 -8.17590015357628E-01  6.81426677275057E-01  1.41343441689993E+00  1.06432877895630E+00 -6.50856781186548E+00  1.50000000000000E+00
  1.95000000000000E-02  9.84705970293119E-01  1.01394941351244E+00 -8.18461930190524E-01  6.80529037212582E-01  1.41341404446579E+00  1.06442458711770E+00 -6.50856781186548E+00  1.50000000000000E+00
  1.97500000000000E-02  9.84501245836139E-01  1.01411943354698E+00 -8.19333701802748E-01  6.79631207448175E-01  1.41339340898087E+00  1.06452162638777E+00 -6.50856781186547E+00  1.50000000000000E+00
  2.00000000000000E-02  9.84296303454129E-01  1.01428922910033E+00 -8.20205330474430E-01  6.78733187663792E-01  1.41337251043821E+00  1.06461989657104E+00 -6.50856781186548E+00  1.50000000000000E+00
  2.02500000000000E-02  9.84091143182790E-01  1.01445880012495E+00 -8.21076816485502E-01  6.77834977541102E-01  1.41335134883077E+00  1.06471939746964E+00 -6.50856781186548E+00  1.50000000000000E+00
  2.05000000000000E-02  9.83885765057751E-01  1.01462814657321E+00 -8.21948160115694E-01  6.76936576761487E-01  1.41332992415142E+00  1.06482012888334E+00 -6.50856781186548E+00  1.50000000000000E+00
  2.07500000000000E-02  9.83680169114574E-01  1.01479726839742E+00 -8.22819361644538E-01  6.76037985006041E-01  1.41330823639294E+00  1.06492209060952E+00 -6.50856781186547E+00  1.50000000000000E+00
  2.10000000000000E-02  9.83474355388748E-01  1.01496616554977E+00 -8.23690421351366E-01  6.75139201955568E-01  1.41328628554802E+00  1.06502528244319E+00 -6.50856781186548E+00  1.50000000000000E+00
  2.12500000000000E-02  9.83268323915694E-01  1.01513483798243E+00 -8.24561339515314E-01  6.74240227290586E-01  1.41326407160926E+00  1.06512970417698E+00 -6.50856781186547E+00  1.50000000000000E+00
  2.15000000000000E-02  9.83062074730762E-01  1.01530328564742E+00 -8.25432116415318E-01  6.73341060691319E-01  1.41324159456917E+00  1.06523535560118E+00 -6.50856781186547E+00  1.50000000000000E+00
  2.17500000000000E-02  9.82855607869235E-01  1.01547150849675E+00 -8.26302752330118E-01  6.72441701837704E-01  1.41321885442017E+00  1.06534223650370E+00 -6.50856781186548E+00  1.50000000000000E+00
  2.20000000000000E-02  9.82648923366323E-01  1.01563950648230E+00 -8.27173247538257E-01  6.71542150409384E-01  1.41319585115461E+00  1.06545034667010E+00 -6.50856781186547E+00  1.50000000000000E+00
  2.22500000000000E-02  9.82442021257168E-01  1.01580727955588E+00 -8.28043602318081E-01  6.70642406085714E-01  1.41317258476472E+00  1.06555968588359E+00 -6.50856781186548E+00  1.50000000000000E+00
  2.25000000000000E-02  9.82234901576843E-01  1.01597482766924E+00 -8.28913816947741E-01  6.69742468545752E-01  1.41314905524265E+00  1.06567025392503E+00 -6.50856781186548E+00  1.50000000000000E+00
  2.27500000000000E-02  9.82027564360350E-01  1.01614215077402E+00 -8.29783891705193E-01  6.68842337468266E-01  1.41312526258049E+00  1.06578205057293E+00 -6.50856781186548E+00  1.50000000000000E+00
  2.30000000000000E-02  9.81820009642623E-01  1.01630924882182E+00 -8.30653826868196E-01  6.67942012531729E-01  1.41310120677020E+00  1.06589507560347E+00 -6.50856781186547E+00  1.50000000000000E+00
  2.32500000000000E-02  9.81612237458526E-01  1.01647612176411E+00 -8.31523622714317E-01  6.67041493414322E-01  1.41307688780368E+00  1.06600932879049E+00 -6.50856781186548E+00  1.50000000000000E+00
  2.35000000000000E-02  9.81404247842852E-01  1.01664276955232E+00 -8.32393279520927E-01  6.66140779793927E-01  1.41305230567272E+00  1.06612480990551E+00 -6.50856781186547E+00  1.50000000000000E+00
  2.37500000000000E-02  9.81196040830329E-01  1.01680919213777E+00 -8.33262797565205E-01  6.65239871348133E-01  1.41302746036904E+00  1.06624151871772E+00 -6.50856781186548E+00  1.50000000000000E+00
  2.40000000000000E-02  9.80987616455610E-01  1.01697538947173E+00 -8.34132177124135E-01  6.64338767754233E-01  1.41300235188425E+00  1.06635945499398E+00 -6.50856781186547E+00  1.50000000000000E+00
  2.42500000000000E-02  9.80778974753284E-01  1.01714136150536E+00 -8.35001418474512E-01  6.63437468689222E-01  1.41297698020990E+00  1.06647861849885E+00 -6.50856781186547E+00  1.50000000000000E+00
  2.45000000000000E-02  9.80570115757867E-01  1.01730710818976E+00 -8.35870521892934E-01  6.62535973829799E-01  1.41295134533741E+00  1.06659900899455E+00 -6.50856781186547E+00  1.50000000000000E+00
  2.47500000000000E-02  9.80361039503809E-01  1.01747262947593E+00 -8.36739487655812E-01  6.61634282852361E-01  1.41292544725815E+00  1.06672062624104E+00 -6.50856781186547E+00  1.50000000000000E+00
  2.50000000000000E-02  9.80151746025488E-01  1.01763792531481E+00 -8.37608316039363E-01  6.60732395433012E-01  1.41289928596339E+00  1.06684346999592E+00 -6.50856781186547E+00  1.50000000000000E+00
  2.52500000000000E-02  9.79942235357214E-01  1.01780299565725E+00 -8.38477007319614E-01  6.59830311247550E-01  1.41287286144429E+00  1.06696754001455E+00 -6.50856781186547E+00  1.50000000000000E+00
  2.55000000000000E-02  9.79732507533230E-01  1.01796784045401E+00 -8.39345561772402E-01  6.58928029971479E-01  1.41284617369194E+00  1.06709283604995E+00 -6.50856781186547E+00  1.50000000000000E+00
  2.57500000000000E-02  9.79522562587707E-01  1.01813245965578E+00 -8.40213979673374E-01  6.58025551279998E-01  1.41281922269734E+00  1.06721935785288E+00 -6.50856781186547E+00  1.50000000000000E+00
  2.60000000000000E-02  9.79312400554750E-01  1.01829685321317E+00 -8.41082261297988E-01  6.57122874848006E-01  1.41279200845141E+00  1.06734710517181E+00 -6.50856781186548E+00  1.50000000000000E+00
  2.62500000000000E-02  9.79102021468392E-01  1.01846102107670E+00 -8.41950406921512E-01  6.56220000350100E-01  1.41276453094494E+00  1.06747607775293E+00 -6.50856781186548E+00  1.50000000000000E+00
  2.65000000000000E-02  9.78891425362600E-01  1.01862496319682E+00 -8.42818416819026E-01  6.55316927460574E-01  1.41273679016869E+00  1.06760627534016E+00 -6.50856781186548E+00  1.50000000000000E+00
  2.67500000000000E-02  9.78680612271270E-01  1.01878867952387E+00 -8.43686291265425E-01  6.54413655853419E-01  1.41270878611328E+00  1.06773769767516E+00 -6.50856781186547E+00  1.50000000000000E+00
  2.70000000000000E-02  9.78469582228231E-01  1.01895217000815E+00 -8.44554030535411E-01  6.53510185202321E-01  1.41268051876927E+00  1.06787034449730E+00 -6.50856781186547E+00  1.50000000000000E+00
  2.72500000000000E-02  9.78258335267244E-01  1.01911543459986E+00 -8.45421634903504E-01  6.52606515180661E-01  1.41265198812712E+00  1.06800421554372E+00 -6.50856781186547E+00  1.50000000000000E+00
  2.75000000000000E-02  9.78046871421999E-01  1.01927847324910E+00 -8.46289104644035E-01  6.51702645461517E-01  1.41262319417720E+00  1.06813931054930E+00 -6.50856781186547E+00  1.50000000000000E+00
  2.77500000000000E-02  9.77835190726118E-01  1.01944128590592E+00 -8.47156440031148E-01  6.50798575717659E-01  1.41259413690979E+00  1.06827562924668E+00 -6.50856781186547E+00  1.50000000000000E+00
  2.80000000000000E-02  9.77623293213156E-01  1.01960387252027E+00 -8.48023641338804E-01  6.49894305621550E-01  1.41256481631508E+00  1.06841317136623E+00 -6.50856781186547E+00  1.50000000000000E+00
  2.82500000000000E-02  9.77411178916599E-01  1.01976623304201E+00 -8.48890708840777E-01  6.48989834845347E-01  1.41253523238319E+00  1.06855193663611E+00 -6.50856781186547E+00  1.50000000000000E+00
  2.85000000000000E-02  9.77198847869864E-01  1.01992836742094E+00 -8.49757642810657E-01  6.48085163060897E-01  1.41250538510412E+00  1.06869192478225E+00 -6.50856781186547E+00  1.50000000000000E+00
  2.87500000000000E-02  9.76986300106299E-01  1.02009027560676E+00 -8.50624443521849E-01  6.47180289939741E-01  1.41247527446780E+00  1.06883313552834E+00 -6.50856781186547E+00  1.50000000000000E+00
  2.90000000000000E-02  9.76773535659185E-01  1.02025195754910E+00 -8.51491111247574E-01  6.46275215153108E-01  1.41244490046406E+00  1.06897556859585E+00 -6.50856781186547E+00  1.50000000000000E+00
  2.92500000000000E-02  9.76560554561734E-01  1.02041341319751E+00 -8.52357646260871E-01  6.45369938371918E-01  1.41241426308265E+00  1.06911922370405E+00 -6.50856781186547E+00  1.50000000000000E+00
  2.95000000000000E-02  9.76347356847091E-01  1.02057464250143E+00 -8.53224048834596E-01  6.44464459266780E-01  1.41238336231323E+00  1.06926410056998E+00 -6.50856781186548E+00  1.50000000000000E+00
  2.97500000000000E-02  9.76133942548331E-01  1.02073564541025E+00 -8.54090319241420E-01  6.43558777507993E-01  1.41235219814536E+00  1.06941019890849E+00 -6.50856781186547E+00  1.50000000000000E+00
  3.00000000000000E-02  9.75920311698462E-01  1.02089642187327E+00 -8.54956457753835E-01  6.42652892765543E-01  1.41232077056852E+00  1.06955751843223E+00 -6.50856781186547E+00  1.50000000000000E+00
  3.02500000000000E-02  9.75706464330423E-01  1.02105697183969E+00 -8.55822464644149E-01  6.41746804709102E-01  1.41228907957210E+00  1.06970605885165E+00 -6.50856781186548E+00  1.50000000000000E+00
  3.05000000000000E-02  9.75492400477085E-01  1.02121729525865E+00 -8.56688340184492E-01  6.40840513008029E-01  1.41225712514540E+00  1.06985581987502E+00 -6.50856781186548E+00  1.50000000000000E+00
  3.07500000000000E-02  9.75278120171253E-01  1.02137739207920E+00 -8.57554084646809E-01  6.39934017331372E-01  1.41222490727762E+00  1.07000680120843E+00 -6.50856781186548E+00  1.50000000000000E+00
  3.10000000000000E-02  9.75063623445662E-01  1.02153726225029E+00 -8.58419698302870E-01  6.39027317347859E-01  1.41219242595788E+00  1.07015900255578E+00 -6.50856781186548E+00  1.50000000000000E+00
  3.12500000000000E-02  9.74848910332980E-01  1.02169690572082E+00 -8.59285181424259E-01  6.38120412725908E-01  1.41215968117522E+00  1.07031242361883E+00 -6.50856781186548E+00  1.50000000000000E+00
  3.15000000000000E-02  9.74633980865806E-01  1.02185632243957E+00 -8.60150534282387E-01  6.37213303133616E-01  1.41212667291857E+00  1.07046706409713E+00 -6.50856781186548E+00  1.50000000000000E+00
  3.17500000000000E-02  9.74418835076671E-01  1.02201551235528E+00 -8.61015757148481E-01  6.36305988238766E-01  1.41209340117678E+00  1.07062292368811E+00 -6.50856781186547E+00  1.50000000000000E+00
  3.20000000000000E-02  9.74203472998041E-01  1.02217447541656E+00 -8.61880850293593E-01  6.35398467708824E-01  1.41205986593861E+00  1.07078000208704E+00 -6.50856781186548E+00  1.50000000000000E+00
  3.22500000000000E-02  9.73987894662312E-01  1.02233321157197E+00 -8.62745813988596E-01  6.34490741210935E-01  1.41202606719273E+00  1.07093829898704E+00 -6.50856781186548E+00  1.50000000000000E+00
  3.25000000000000E-02  9.73772100101812E-01  1.02249172076997E+00 -8.63610648504184E-01  6.33582808411927E-01  1.41199200492773E+00  1.07109781407907E+00 -6.50856781186548E+00  1.50000000000000E+00
  3.27500000000000E-02  9.73556089348802E-01  1.02265000295895E+00 -8.64475354110875E-01  6.32674668978310E-01  1.41195767913209E+00  1.07125854705199E+00 -6.50856781186548E+00  1.50000000000000E+00
  3.30000000000000E-02  9.73339862435476E-01  1.02280805808721E+00 -8.65339931079012E-01  6.31766322576270E-01  1.41192308979422E+00  1.07142049759251E+00 -6.50856781186548E+00  1.50000000000000E+00
  3.32500000000000E-02  9.73123419393960E-01  1.02296588610297E+00 -8.66204379678758E-01  6.30857768871675E-01  1.41188823690242E+00  1.07158366538521E+00 -6.50856781186548E+00  1.50000000000000E+00
  3.35000000000000E-02  9.72906760256312E-01  1.02312348695434E+00 -8.67068700180105E-01  6.29949007530070E-01  1.41185312044492E+00  1.07174805011259E+00 -6.50856781186548E+00  1.50000000000000E+00
  3.37500000000000E-02  9.72689885054523E-01  1.02328086058940E+00 -8.67932892852864E-01  6.29040038216679E-01  1.41181774040985E+00  1.07191365145500E+00 -6.50856781186548E+00  1.50000000000000E+00
