# t   x   y   vx   vy   r   v   E   L
  8.25000000000001E-03  9.95754842500509E-01  1.00400451159494E+00 -5.29110078258522E-01  4.70769585333806E-01  1.41405543231735E+00  7.08224171707026E-01 -6.82106781186547E+00  1.00000000000000E+00
  8.50000000000001E-03  9.95622454931750E-01  1.00412209302109E+00 -5.29990455341208E-01  4.69881803473042E-01  1.41404570310064E+00  7.08292871620109E-01 -6.82106781186547E+00  1.00000000000000E+00
  8.75000000000001E-03  9.95489847281065E-01  1.00423945248647E+00 -5.30870733712019E-01  4.68993899145347E-01  1.41403568341467E+00  7.08363616617548E-01 -6.82106781186547E+00  1.00000000000000E+00
  9.00000000000001E-03  9.95357019573091E-01  1.00435658996042E+00 -5.31750913714392E-01  4.68105871994868E-01  1.41402537325550E+00  7.08436406201831E-01 -6.82106781186548E+00  1.00000000000000E+00
  9.25000000000001E-03  9.95223971832377E-01  1.00447350541220E+00 -5.32630995691609E-01  4.67217721665546E-01  1.41401477261904E+00  7.08511239861288E-01 -6.82106781186547E+00  1.00000000000000E+00
  9.50000000000001E-03  9.95090704083385E-01  1.00459019881096E+00 -5.33510979986801E-01  4.66329447801116E-01  1.41400388150111E+00  7.08588117070115E-01 -6.82106781186547E+00  1.00000000000000E+00
  9.75000000000001E-03  9.94957216350495E-01  1.00470667012578E+00 -5.34390866942945E-01  4.65441050045103E-01  1.41399269989740E+00  7.08667037288401E-01 -6.82106781186547E+00  1.00000000000000E+00
  1.00000000000000E-02  9.94823508657997E-01  1.00482291932563E+00 -5.35270656902867E-01  4.64552528040822E-01  1.41398122780350E+00  7.08747999962149E-01 -6.82106781186547E+00  1.00000000000000E+00
  1.02500000000000E-02  9.94689581030098E-01  1.00493894637941E+00 -5.36150350209244E-01  4.63663881431381E-01  1.41396946521486E+00  7.08831004523298E-01 -6.82106781186547E+00  1.00000000000000E+00
  1.05000000000000E-02  9.94555433490918E-01  1.00505475125593E+00 -5.37029947204599E-01  4.62775109859674E-01  1.41395741212684E+00  7.08916050389754E-01 -6.82106781186548E+00  1.00000000000000E+00
  1.07500000000000E-02  9.94421066064493E-01  1.00517033392390E+00 -5.37909448231310E-01  4.61886212968386E-01  1.41394506853467E+00  7.09003136965408E-01 -6.82106781186548E+00  1.00000000000000E+00
  1.10000000000000E-02  9.94286478774771E-01  1.00528569435194E+00 -5.38788853631603E-01  4.60997190399988E-01  1.41393243443349E+00  7.09092263640170E-01 -6.82106781186547E+00  1.00000000000000E+00
  1.12500000000000E-02  9.94151671645617E-01  1.00540083250860E+00 -5.39668163747559E-01  4.60108041796738E-01  1.41391950981828E+00  7.09183429789988E-01 -6.82106781186548E+00  1.00000000000000E+00
  1.15000000000000E-02  9.94016644700810E-01  1.00551574836231E+00 -5.40547378921110E-01  4.59218766800681E-01  1.41390629468394E+00  7.09276634776883E-01 -6.82106781186547E+00  1.00000000000000E+00
  1.17500000000000E-02  9.93881397964040E-01  1.00563044188143E+00 -5.41426499494042E-01  4.58329365053646E-01  1.41389278902525E+00  7.09371877948971E-01 -6.82106781186548E+00  1.00000000000000E+00
  1.20000000000000E-02  9.93745931458917E-01  1.00574491303424E+00 -5.42305525807995E-01  4.57439836197248E-01  1.41387899283687E+00  7.09469158640494E-01 -6.82106781186548E+00  1.00000000000000E+00
  1.22500000000000E-02  9.93610245208963E-01  1.00585916178891E+00 -5.43184458204464E-01  4.56550179872885E-01  1.41386490611335E+00  7.09568476171850E-01 -6.82106781186548E+00  1.00000000000000E+00
  1.25000000000000E-02  9.93474339237613E-01  1.00597318811353E+00 -5.44063297024802E-01  4.55660395721738E-01  1.41385052884911E+00  7.09669829849620E-01 -6.82106781186548E+00  1.00000000000000E+00
  1.27500000000000E-02  9.93338213568220E-01  1.00608699197609E+00 -5.44942042610216E-01  4.54770483384769E-01  1.41383586103847E+00  7.09773218966601E-01 -6.82106781186548E+00  1.00000000000000E+00
  1.30000000000000E-02  9.93201868224049E-01  1.00620057334451E+00 -5.45820695301769E-01  4.53880442502722E-01  1.41382090267564E+00  7.09878642801834E-01 -6.82106781186548E+00  1.00000000000000E+00
  1.32500000000000E-02  9.93065303228282E-01  1.00631393218660E+00 -5.46699255440387E-01  4.52990272716123E-01  1.41380565375469E+00  7.09986100620639E-01 -6.82106781186548E+00  1.00000000000000E+00
  1.35000000000000E-02  9.92928518604013E-01  1.00642706847009E+00 -5.47577723366849E-01  4.52099973665274E-01  1.41379011426961E+00  7.10095591674644E-01 -6.82106781186548E+00  1.00000000000000E+00
  1.37500000000000E-02  9.92791514374254E-01  1.00653998216263E+00 -5.48456099421797E-01  4.51209544990260E-01  1.41377428421423E+00  7.10207115201819E-01 -6.82106781186548E+00  1.00000000000000E+00
  1.40000000000000E-02  9.92654290561930E-01  1.00665267323176E+00 -5.49334383945732E-01  4.50318986330942E-01  1.41375816358232E+00  7.10320670426508E-01 -6.82106781186548E+00  1.00000000000000E+00
  1.42500000000000E-02  9.92516847189881E-01  1.00676514164493E+00 -5.50212577279015E-01  4.49428297326958E-01  1.41374175236748E+00  7.10436256559464E-01 -6.82106781186548E+00  1.00000000000000E+00
  1.45000000000000E-02  9.92379184280861E-01  1.00687738736953E+00 -5.51090679761871E-01  4.48537477617722E-01  1.41372505056324E+00  7.10553872797883E-01 -6.82106781186548E+00  1.00000000000000E+00
  1.47500000000000E-02  9.92241301857542E-01  1.00698941037282E+00 -5.51968691734384E-01  4.47646526842426E-01  1.41370805816298E+00  7.10673518325436E-01 -6.82106781186547E+00  1.00000000000000E+00
  1.50000000000000E-02  9.92103199942508E-01  1.00710121062200E+00 -5.52846613536503E-01  4.46755444640035E-01  1.41369077515999E+00  7.10795192312311E-01 -6.82106781186547E+00  1.00000000000000E+00
  1.52500000000000E-02  9.91964878558260E-01  1.00721278808416E+00 -5.53724445508041E-01  4.45864230649287E-01  1.41367320154743E+00  7.10918893915240E-01 -6.82106781186548E+00  1.00000000000000E+00
  1.55000000000000E-02  9.91826337727212E-01  1.00732414272631E+00 -5.54602187988674E-01  4.44972884508696E-01  1.41365533731835E+00  7.11044622277543E-01 -6.82106781186548E+00  1.00000000000000E+00
  1.57500000000000E-02  9.91687577471695E-01  1.00743527451537E+00 -5.55479841317944E-01  4.44081405856547E-01  1.41363718246569E+00  7.11172376529161E-01 -6.82106781186547E+00  1.00000000000000E+00
  1.60000000000000E-02  9.91548597813954E-01  1.00754618341816E+00 -5.56357405835259E-01  4.43189794330895E-01  1.41361873698226E+00  7.11302155786696E-01 -6.82106781186548E+00  1.00000000000000E+00
  1.62500000000000E-02  9.91409398776150E-01  1.00765686940143E+00 -5.57234881879894E-01  4.42298049569569E-01  1.41360000086077E+00  7.11433959153444E-01 -6.82106781186548E+00  1.00000000000000E+00
  1.65000000000000E-02  9.91269980380358E-01  1.00776733243182E+00 -5.58112269790989E-01  4.41406171210165E-01  1.41358097409381E+00  7.11567785719440E-01 -6.82106781186548E+00  1.00000000000000E+00
  1.67500000000000E-02  9.91130342648571E-01  1.00787757247587E+00 -5.58989569907554E-01  4.40514158890050E-01  1.41356165667385E+00  7.11703634561494E-01 -6.82106781186548E+00  1.00000000000000E+00
  1.70000000000000E-02  9.90990485602693E-01  1.00798758950007E+00 -5.59866782568468E-01  4.39622012246358E-01  1.41354204859326E+00  7.11841504743230E-01 -6.82106781186548E+00  1.00000000000000E+00
  1.72500000000000E-02  9.90850409264546E-01  1.00809738347077E+00 -5.60743908112479E-01  4.38729730915992E-01  1.41352214984426E+00  7.11981395315127E-01 -6.82106781186548E+00  1.00000000000000E+00
  1.75000000000000E-02  9.90710113655868E-01  1.00820695435427E+00 -5.61620946878204E-01  4.37837314535620E-01  1.41350196041899E+00  7.12123305314560E-01 -6.82106781186547E+00  1.00000000000000E+00
  1.77500000000000E-02  9.90569598798310E-01  1.00831630211676E+00 -5.62497899204132E-01  4.36944762741677E-01  1.41348148030947E+00  7.12267233765840E-01 -6.82106781186548E+00  1.00000000000000E+00
  1.80000000000000E-02  9.90428864713441E-01  1.00842542672433E+00 -5.63374765428624E-01  4.36052075170362E-01  1.41346070950759E+00  7.12413179680258E-01 -6.82106781186548E+00  1.00000000000000E+00
  1.82500000000000E-02  9.90287911422743E-01  1.00853432814300E+00 -5.64251545889911E-01  4.35159251457641E-01  1.41343964800513E+00  7.12561142056125E-01 -6.82106781186548E+00  1.00000000000000E+00
  1.85000000000000E-02  9.90146738947615E-01  1.00864300633868E+00 -5.65128240926101E-01  4.34266291239239E-01  1.41341829579376E+00  7.12711119878813E-01 -6.82106781186548E+00  1.00000000000000E+00
  1.87500000000000E-02  9.90005347309370E-01  1.00875146127721E+00 -5.66004850875171E-01  4.33373194150647E-01  1.41339665286502E+00  7.12863112120804E-01 -6.82106781186548E+00  1.00000000000000E+00
  1.90000000000000E-02  9.89863736529240E-01  1.00885969292432E+00 -5.66881376074976E-01  4.32479959827116E-01  1.41337471921037E+00  7.13017117741728E-01 -6.82106781186547E+00  1.00000000000000E+00
  1.92500000000000E-02  9.89721906628367E-01  1.00896770124566E+00 -5.67757816863244E-01  4.31586587903658E-01  1.41335249482110E+00  7.13173135688410E-01 -6.82106781186548E+00  1.00000000000000E+00
  1.95000000000000E-02  9.89579857627814E-01  1.00907548620677E+00 -5.68634173577581E-01  4.30693078015047E-01  1.41332997968844E+00  7.13331164894913E-01 -6.82106781186548E+00  1.00000000000000E+00
  1.97500000000000E-02  9.89437589548556E-01  1.00918304777314E+00 -5.69510446555467E-01  4.29799429795814E-01  1.41330717380346E+00  7.13491204282585E-01 -6.82106781186547E+00  1.00000000000000E+00
  2.00000000000000E-02  9.89295102411486E-01  1.00929038591011E+00 -5.70386636134261E-01  4.28905642880249E-01  1.41328407715715E+00  7.13653252760104E-01 -6.82106781186547E+00  1.00000000000000E+00
  2.02500000000000E-02  9.89152396237411E-01  1.00939750058299E+00 -5.71262742651199E-01  4.28011716902399E-01  1.41326068974036E+00  7.13817309223522E-01 -6.82106781186547E+00  1.00000000000000E+00
  2.05000000000000E-02  9.89009471047054E-01  1.00950439175695E+00 -5.72138766443397E-01  4.27117651496070E-01  1.41323701154383E+00  7.13983372556316E-01 -6.82106781186547E+00  1.00000000000000E+00
  2.07500000000000E-02  9.88866326861055E-01  1.00961105939709E+00 -5.73014707847849E-01  4.26223446294822E-01  1.41321304255819E+00  7.14151441629428E-01 -6.82106781186548E+00  1.00000000000000E+00
  2.10000000000000E-02  9.88722963699968E-01  1.00971750346841E+00 -5.73890567201429E-01  4.25329100931971E-01  1.41318878277396E+00  7.14321515301322E-01 -6.82106781186547E+00  1.00000000000000E+00
  2.12500000000000E-02  9.88579381584264E-01  1.00982372393584E+00 -5.74766344840894E-01  4.24434615040585E-01  1.41316423218152E+00  7.14493592418022E-01 -6.82106781186547E+00  1.00000000000000E+00
  2.15000000000000E-02  9.88435580534329E-01  1.00992972076419E+00 -5.75642041102879E-01  4.23539988253488E-01  1.41313939077116E+00  7.14667671813168E-01 -6.82106781186548E+00  1.00000000000000E+00
  2.17500000000000E-02  9.88291560570466E-01  1.01003549391820E+00 -5.76517656323904E-01  4.22645220203256E-01  1.41311425853304E+00  7.14843752308059E-01 -6.82106781186548E+00  1.00000000000000E+00
  2.20000000000000E-02  9.88147321712892E-01  1.01014104336249E+00 -5.77393190840371E-01  4.21750310522217E-01  1.41308883545721E+00  7.15021832711709E-01 -6.82106781186547E+00  1.00000000000000E+00
  2.22500000000000E-02  9.88002863981743E-01  1.01024636906162E+00 -5.78268644988565E-01  4.20855258842448E-01  1.41306312153361E+00  7.15201911820889E-01 -6.82106781186547E+00  1.00000000000000E+00
  2.25000000000000E-02  9.87858187397067E-01  1.01035147098005E+00 -5.79144019104657E-01  4.19960064795778E-01  1.41303711675206E+00  7.15383988420183E-01 -6.82106781186548E+00  1.00000000000000E+00
  2.27500000000000E-02  9.87713291978832E-01  1.01045634908213E+00 -5.80019313524701E-01  4.19064728013785E-01  1.41301082110225E+00  7.15568061282036E-01 -6.82106781186547E+00  1.00000000000000E+00
  2.30000000000000E-02  9.87568177746918E-01  1.01056100333213E+00 -5.80894528584637E-01  4.18169248127793E-01  1.41298423457377E+00  7.15754129166806E-01 -6.82106781186547E+00  1.00000000000000E+00
  2.32500000000000E-02  9.87422844721125E-01  1.01066543369424E+00 -5.81769664620294E-01  4.17273624768878E-01  1.41295735715609E+00  7.15942190822812E-01 -6.82106781186547E+00  1.00000000000000E+00
  2.35000000000000E-02  9.87277292921166E-01  1.01076964013253E+00 -5.82644721967385E-01  4.16377857567858E-01  1.41293018883857E+00  7.16132244986393E-01 -6.82106781186548E+00  1.00000000000000E+00
  2.37500000000000E-02  9.87131522366671E-01  1.01087362261100E+00 -5.83519700961511E-01  4.15481946155300E-01  1.41290272961044E+00  7.16324290381952E-01 -6.82106781186547E+00  1.00000000000000E+00
  2.40000000000000E-02  9.86985533077186E-01  1.01097738109356E+00 -5.84394601938165E-01  4.14585890161515E-01  1.41287497946083E+00  7.16518325722016E-01 -6.82106781186548E+00  1.00000000000000E+00
  2.42500000000000E-02  9.86839325072175E-01  1.01108091554400E+00 -5.85269425232724E-01  4.13689689216557E-01  1.41284693837875E+00  7.16714349707284E-01 -6.82106781186547E+00  1.00000000000000E+00
  2.45000000000000E-02  9.86692898371016E-01  1.01118422592606E+00 -5.86144171180460E-01  4.12793342950225E-01  1.41281860635308E+00  7.16912361026681E-01 -6.82106781186547E+00  1.00000000000000E+00
  2.47500000000000E-02  9.86546252993003E-01  1.01128731220334E+00 -5.87018840116532E-01  4.11896850992058E-01  1.41278998337261E+00  7.17112358357414E-01 -6.82106781186547E+00  1.00000000000000E+00
  2.50000000000000E-02  9.86399388957347E-01  1.01139017433938E+00 -5.87893432375991E-01  4.11000212971341E-01  1.41276106942599E+00  7.17314340365026E-01 -6.82106781186547E+00  1.00000000000000E+00
  2.52500000000000E-02  9.86252306283176E-01  1.01149281229762E+00 -5.88767948293783E-01  4.10103428517094E-01  1.41273186450177E+00  7.17518305703448E-01 -6.82106781186547E+00  1.00000000000000E+00
  2.55000000000000E-02  9.86105004989534E-01  1.01159522604140E+00 -5.89642388204742E-01  4.09206497258082E-01  1.41270236858836E+00  7.17724253015056E-01 -6.82106781186547E+00  1.00000000000000E+00
  2.57500000000000E-02  9.85957485095380E-01  1.01169741553399E+00 -5.90516752443599E-01  4.08309418822805E-01  1.41267258167409E+00  7.17932180930728E-01 -6.82106781186547E+00  1.00000000000000E+00
  2.60000000000000E-02  9.85809746619590E-01  1.01179938073852E+00 -5.91391041344978E-01  4.07412192839503E-01  1.41264250374716E+00  7.18142088069896E-01 -6.82106781186547E+00  1.00000000000000E+00
  2.62500000000000E-02  9.85661789580958E-01  1.01190112161808E+00 -5.92265255243398E-01  4.06514818936154E-01  1.41261213479563E+00  7.18353973040604E-01 -6.82106781186547E+00  1.00000000000000E+00
  2.65000000000000E-02  9.85513613998191E-01  1.01200263813563E+00 -5.93139394473272E-01  4.05617296740471E-01  1.41258147480747E+00  7.18567834439566E-01 -6.82106781186547E+00  1.00000000000000E+00
  2.67500000000000E-02  9.85365219889916E-01  1.01210393025406E+00 -5.94013459368911E-01  4.04719625879903E-01  1.41255052377054E+00  7.18783670852218E-01 -6.82106781186547E+00  1.00000000000000E+00
  2.70000000000000E-02  9.85216607274673E-01  1.01220499793615E+00 -5.94887450264523E-01  4.03821805981634E-01  1.41251928167255E+00  7.19001480852782E-01 -6.82106781186547E+00  1.00000000000000E+00
  2.72500000000000E-02  9.85067776170922E-01  1.01230584114460E+00 -5.95761367494212E-01  4.02923836672581E-01  1.41248774850113E+00  7.19221263004318E-01 -6.82106781186547E+00  1.00000000000000E+00
  2.75000000000000E-02  9.84918726597037E-01  1.01240645984201E+00 -5.96635211391982E-01  4.02025717579394E-01  1.41245592424378E+00  7.19443015858784E-01 -6.82106781186547E+00  1.00000000000000E+00
  2.77500000000000E-02  9.84769458571309E-01  1.01250685399088E+00 -5.97508982291735E-01  4.01127448328457E-01  1.41242380888787E+00  7.19666737957094E-01 -6.82106781186547E+00  1.00000000000000E+00
  2.80000000000000E-02  9.84619972111947E-01  1.01260702355363E+00 -5.98382680527274E-01  4.00229028545882E-01  1.41239140242068E+00  7.19892427829176E-01 -6.82106781186547E+00  1.00000000000000E+00
  2.82500000000000E-02  9.84470267237073E-01  1.01270696849257E+00 -5.99256306432299E-01  3.99330457857514E-01  1.41235870482936E+00  7.20120083994033E-01 -6.82106781186547E+00  1.00000000000000E+00
  2.85000000000000E-02  9.84320343964730E-01  1.01280668876995E+00 -6.00129860340416E-01  3.98431735888927E-01  1.41232571610093E+00  7.20349704959800E-01 -6.82106781186547E+00  1.00000000000000E+00
  2.87500000000000E-02  9.84170202312875E-01  1.01290618434788E+00 -6.01003342585128E-01  3.97532862265422E-01  1.41229243622231E+00  7.20581289223801E-01 -6.82106781186547E+00  1.00000000000000E+00
  2.90000000000000E-02  9.84019842299382E-01  1.01300545518841E+00 -6.01876753499844E-01  3.96633836612029E-01  1.41225886518031E+00  7.20814835272617E-01 -6.82106781186547E+00  1.00000000000000E+00
  2.92500000000000E-02  9.83869263942042E-01  1.01310450125349E+00 -6.02750093417874E-01  3.95734658553506E-01  1.41222500296161E+00  7.21050341582137E-01 -6.82106781186547E+00  1.00000000000000E+00
  2.95000000000000E-02  9.83718467258562E-01  1.01320332250496E+00 -6.03623362672434E-01  3.94835327714334E-01  1.41219084955278E+00  7.21287806617623E-01 -6.82106781186547E+00  1.00000000000000E+00
  2.97500000000000E-02  9.83567452266566E-01  1.01330191890458E+00 -6.04496561596641E-01  3.93935843718722E-01  1.41215640494028E+00  7.21527228833773E-01 -6.82106781186547E+00  1.00000000000000E+00
  3.00000000000000E-02  9.83416218983596E-01  1.01340029041402E+00 -6.05369690523522E-01  3.93036206190600E-01  1.41212166911043E+00  7.21768606674774E-01 -6.82106781186547E+00  1.00000000000000E+00
  3.02500000000000E-02  9.83264767427110E-01  1.01349843699485E+00 -6.06242749786005E-01  3.92136414753626E-01  1.41208664204945E+00  7.22011938574373E-01 -6.82106781186547E+00  1.00000000000000E+00
  3.05000000000000E-02  9.83113097614481E-01  1.01359635860854E+00 -6.07115739716928E-01  3.91236469031176E-01  1.41205132374345E+00  7.22257222955932E-01 -6.82106781186547E+00  1.00000000000000E+00
  3.07500000000000E-02  9.82961209563001E-01  1.01369405521648E+00 -6.07988660649036E-01  3.90336368646349E-01  1.41201571417842E+00  7.22504458232492E-01 -6.82106781186547E+00  1.00000000000000E+00
  3.10000000000000E-02  9.82809103289879E-01  1.01379152677994E+00 -6.08861512914980E-01  3.89436113221966E-01  1.41197981334021E+00  7.22753642806835E-01 -6.82106781186547E+00  1.00000000000000E+00
  3.12500000000000E-02  9.82656778812238E-01  1.01388877326014E+00 -6.09734296847321E-01  3.88535702380567E-01  1.41194362121460E+00  7.23004775071547E-01 -6.82106781186547E+00  1.00000000000000E+00
  3.15000000000000E-02  9.82504236147122E-01  1.01398579461815E+00 -6.10607012778531E-01  3.87635135744409E-01  1.41190713778720E+00  7.23257853409078E-01 -6.82106781186547E+00  1.00000000000000E+00
  3.17500000000000E-02  9.82351475311488E-01  1.01408259081499E+00 -6.11479661040988E-01  3.86734412935470E-01  1.41187036304354E+00  7.23512876191809E-01 -6.82106781186547E+00  1.00000000000000E+00
  3.20000000000000E-02  9.82198496322213E-01  1.01417916181157E+00 -6.12352241966984E-01  3.85833533575443E-01  1.41183329696903E+00  7.23769841782113E-01 -6.82106781186547E+00  1.00000000000000E+00
  3.22500000000000E-02  9.82045299196088E-01  1.01427550756870E+00 -6.13224755888723E-01  3.84932497285739E-01  1.41179593954894E+00  7.24028748532418E-01 -6.82106781186547E+00  1.00000000000000E+00
  3.25000000000000E-02  9.81891883949824E-01  1.01437162804711E+00 -6.14097203138318E-01  3.84031303687483E-01  1.41175829076846E+00  7.24289594785271E-01 -6.82106781186547E+00  1.00000000000000E+00
  3.27500000000000E-02  9.81738250600047E-01  1.01446752320741E+00 -6.14969584047797E-01  3.83129952401515E-01  1.41172035061262E+00  7.24552378873403E-01 -6.82106781186547E+00  1.00000000000000E+00
  3.30000000000000E-02  9.81584399163301E-01  1.01456319301014E+00 -6.15841898949100E-01  3.82228443048388E-01  1.41168211906636E+00  7.24817099119791E-01 -6.82106781186547E+00  1.00000000000000E+00
  3.32500000000000E-02  9.81430329656046E-01  1.01465863741573E+00 -6.16714148174085E-01  3.81326775248368E-01  1.41164359611451E+00  7.25083753837725E-01 -6.82106781186547E+00  1.00000000000000E+00
  3.35000000000000E-02  9.81276042094659E-01  1.01475385638452E+00 -6.17586332054519E-01  3.80424948621433E-01  1.41160478174177E+00  7.25352341330870E-01 -6.82106781186547E+00  1.00000000000000E+00
  3.37500000000000E-02  9.81121536495436E-01  1.01484884987677E+00 -6.18458450922090E-01  3.79522962787272E-01  1.41156567593271E+00  7.25622859893333E-01 -6.82106781186547E+00  1.00000000000000E+00
