# t   x   y   vx   vy   r   v   E   L
  6.75000000000000E-03  9.93169636104867E-01  1.00666927364148E+00 -1.02378504189527E+00  9.76053858545399E-01  1.41413187241308E+00  1.41450236719132E+00 -6.07106781186548E+00  2.00000000000000E+00
  7.00000000000000E-03  9.92913580103553E-01  1.00691317585508E+00 -1.02466293280492E+00  9.75163812390838E-01  1.41412570914492E+00  1.41452415563009E+00 -6.07106781186548E+00  2.00000000000000E+00
  7.25000000000000E-03  9.92657304656363E-01  1.00715685552872E+00 -1.02554060893748E+00  9.74273538862756E-01  1.41411932174274E+00  1.41454673627562E+00 -6.07106781186548E+00  2.00000000000000E+00
  7.50000000000000E-03  9.92400809816964E-01  1.00740031260554E+00 -1.02641807051035E+00  9.73383037728542E-01  1.41411271020492E+00  1.41457010911719E+00 -6.07106781186548E+00  2.00000000000000E+00
  7.75000000000001E-03  9.92144095638970E-01  1.00764354702860E+00 -1.02729531774070E+00  9.72492308755306E-01  1.41410587452979E+00  1.41459427414372E+00 -6.07106781186548E+00  2.00000000000000E+00
  8.00000000000001E-03  9.91887162175938E-01  1.00788655874091E+00 -1.02817235084545E+00  9.71601351709887E-01  1.41409881471559E+00  1.41461923134374E+00 -6.07106781186548E+00  2.00000000000000E+00
  8.25000000000001E-03  9.91630009481372E-01  1.00812934768543E+00 -1.02904917004124E+00  9.70710166358846E-01  1.41409153076054E+00  1.41464498070540E+00 -6.07106781186548E+00  2.00000000000000E+00
  8.50000000000001E-03  9.91372637608725E-01  1.00837191380505E+00 -1.02992577554448E+00  9.69818752468466E-01  1.41408402266277E+00  1.41467152221651E+00 -6.07106781186548E+00  2.00000000000000E+00
  8.75000000000001E-03  9.91115046611390E-01  1.00861425704260E+00 -1.03080216757129E+00  9.68927109804756E-01  1.41407629042039E+00  1.41469885586448E+00 -6.07106781186548E+00  2.00000000000000E+00
  9.00000000000001E-03  9.90857236542711E-01  1.00885637734087E+00 -1.03167834633756E+00  9.68035238133447E-01  1.41406833403142E+00  1.41472698163635E+00 -6.07106781186548E+00  2.00000000000000E+00
  9.25000000000001E-03  9.90599207455975E-01  1.00909827464256E+00 -1.03255431205892E+00  9.67143137219992E-01  1.41406015349383E+00  1.41475589951878E+00 -6.07106781186548E+00  2.00000000000000E+00
  9.50000000000001E-03  9.90340959404417E-01  1.00933994889035E+00 -1.03343006495072E+00  9.66250806829567E-01  1.41405174880555E+00  1.41478560949808E+00 -6.07106781186548E+00  2.00000000000000E+00
  9.75000000000001E-03  9.90082492441217E-01  1.00958140002683E+00 -1.03430560522809E+00  9.65358246727070E-01  1.41404311996444E+00  1.41481611156016E+00 -6.07106781186548E+00  2.00000000000000E+00
  1.00000000000000E-02  9.89823806619503E-01  1.00982262799455E+00 -1.03518093310588E+00  9.64465456677121E-01  1.41403426696829E+00  1.41484740569058E+00 -6.07106781186548E+00  2.00000000000000E+00
  1.02500000000000E-02  9.89564901992346E-01  1.01006363273599E+00 -1.03605604879869E+00  9.63572436444061E-01  1.41402518981486E+00  1.41487949187452E+00 -6.07106781186548E+00  2.00000000000000E+00
  1.05000000000000E-02  9.89305778612768E-01  1.01030441419357E+00 -1.03693095252088E+00  9.62679185791951E-01  1.41401588850184E+00  1.41491237009679E+00 -6.07106781186548E+00  2.00000000000000E+00
  1.07500000000000E-02  9.89046436533732E-01  1.01054497230967E+00 -1.03780564448652E+00  9.61785704484575E-01  1.41400636302685E+00  1.41494604034181E+00 -6.07106781186548E+00  2.00000000000000E+00
  1.10000000000000E-02  9.88786875808153E-01  1.01078530702658E+00 -1.03868012490946E+00  9.60891992285435E-01  1.41399661338748E+00  1.41498050259366E+00 -6.07106781186548E+00  2.00000000000000E+00
  1.12500000000000E-02  9.88527096488888E-01  1.01102541828655E+00 -1.03955439400329E+00  9.59998048957754E-01  1.41398663958124E+00  1.41501575683603E+00 -6.07106781186548E+00  2.00000000000000E+00
  1.15000000000000E-02  9.88267098628744E-01  1.01126530603177E+00 -1.04042845198132E+00  9.59103874264476E-01  1.41397644160559E+00  1.41505180305224E+00 -6.07106781186548E+00  2.00000000000000E+00
  1.17500000000000E-02  9.88006882280473E-01  1.01150497020438E+00 -1.04130229905665E+00  9.58209467968261E-01  1.41396601945794E+00  1.41508864122523E+00 -6.07106781186548E+00  2.00000000000000E+00
  1.20000000000000E-02  9.87746447496773E-01  1.01174441074644E+00 -1.04217593544208E+00  9.57314829831492E-01  1.41395537313564E+00  1.41512627133761E+00 -6.07106781186548E+00  2.00000000000000E+00
  1.22500000000000E-02  9.87485794330292E-01  1.01198362759996E+00 -1.04304936135019E+00  9.56419959616268E-01  1.41394450263597E+00  1.41516469337156E+00 -6.07106781186548E+00  2.00000000000000E+00
  1.25000000000000E-02  9.87224922833621E-01  1.01222262070689E+00 -1.04392257699329E+00  9.55524857084407E-01  1.41393340795618E+00  1.41520390730894E+00 -6.07106781186548E+00  2.00000000000000E+00
  1.27500000000000E-02  9.86963833059299E-01  1.01246139000912E+00 -1.04479558258346E+00  9.54629521997446E-01  1.41392208909342E+00  1.41524391313122E+00 -6.07106781186548E+00  2.00000000000000E+00
  1.30000000000000E-02  9.86702525059815E-01  1.01269993544848E+00 -1.04566837833249E+00  9.53733954116637E-01  1.41391054604483E+00  1.41528471081950E+00 -6.07106781186548E+00  2.00000000000000E+00
  1.32500000000000E-02  9.86440998887602E-01  1.01293825696676E+00 -1.04654096445194E+00  9.52838153202951E-01  1.41389877880746E+00  1.41532630035452E+00 -6.07106781186548E+00  2.00000000000000E+00
  1.35000000000000E-02  9.86179254595041E-01  1.01317635450565E+00 -1.04741334115314E+00  9.51942119017078E-01  1.41388678737832E+00  1.41536868171664E+00 -6.07106781186548E+00  2.00000000000000E+00
  1.37500000000000E-02  9.85917292234460E-01  1.01341422800681E+00 -1.04828550864712E+00  9.51045851319420E-01  1.41387457175435E+00  1.41541185488586E+00 -6.07106781186548E+00  2.00000000000000E+00
  1.40000000000000E-02  9.85655111858134E-01  1.01365187741183E+00 -1.04915746714469E+00  9.50149349870100E-01  1.41386213193246E+00  1.41545581984180E+00 -6.07106781186548E+00  2.00000000000000E+00
  1.42500000000000E-02  9.85392713518286E-01  1.01388930266224E+00 -1.05002921685641E+00  9.49252614428953E-01  1.41384946790946E+00  1.41550057656374E+00 -6.07106781186548E+00  2.00000000000000E+00
  1.45000000000000E-02  9.85130097267087E-01  1.01412650369952E+00 -1.05090075799258E+00  9.48355644755532E-01  1.41383657968213E+00  1.41554612503057E+00 -6.07106781186548E+00  2.00000000000000E+00
  1.47500000000000E-02  9.84867263156654E-01  1.01436348046508E+00 -1.05177209076324E+00  9.47458440609105E-01  1.41382346724721E+00  1.41559246522081E+00 -6.07106781186548E+00  2.00000000000000E+00
  1.50000000000000E-02  9.84604211239052E-01  1.01460023290027E+00 -1.05264321537821E+00  9.46561001748654E-01  1.41381013060133E+00  1.41563959711262E+00 -6.07106781186548E+00  2.00000000000000E+00
  1.52500000000000E-02  9.84340941566293E-01  1.01483676094638E+00 -1.05351413204703E+00  9.45663327932875E-01  1.41379656974112E+00  1.41568752068381E+00 -6.07106781186548E+00  2.00000000000000E+00
  1.55000000000000E-02  9.84077454190340E-01  1.01507306454463E+00 -1.05438484097900E+00  9.44765418920180E-01  1.41378278466311E+00  1.41573623591181E+00 -6.07106781186548E+00  2.00000000000000E+00
  1.57500000000000E-02  9.83813749163098E-01  1.01530914363622E+00 -1.05525534238317E+00  9.43867274468694E-01  1.41376877536380E+00  1.41578574277367E+00 -6.07106781186548E+00  2.00000000000000E+00
  1.60000000000000E-02  9.83549826536425E-01  1.01554499816223E+00 -1.05612563646835E+00  9.42968894336255E-01  1.41375454183962E+00  1.41583604124609E+00 -6.07106781186548E+00  2.00000000000000E+00
  1.62500000000000E-02  9.83285686362123E-01  1.01578062806372E+00 -1.05699572344308E+00  9.42070278280414E-01  1.41374008408695E+00  1.41588713130543E+00 -6.07106781186548E+00  2.00000000000000E+00
  1.65000000000000E-02  9.83021328691945E-01  1.01601603328169E+00 -1.05786560351568E+00  9.41171426058436E-01  1.41372540210210E+00  1.41593901292763E+00 -6.07106781186548E+00  2.00000000000000E+00
  1.67500000000000E-02  9.82756753577590E-01  1.01625121375705E+00 -1.05873527689420E+00  9.40272337427297E-01  1.41371049588133E+00  1.41599168608831E+00 -6.07106781186548E+00  2.00000000000000E+00
  1.70000000000000E-02  9.82491961070705E-01  1.01648616943068E+00 -1.05960474378644E+00  9.39373012143686E-01  1.41369536542086E+00  1.41604515076272E+00 -6.07106781186548E+00  2.00000000000000E+00
  1.72500000000000E-02  9.82226951222886E-01  1.01672090024338E+00 -1.06047400439996E+00  9.38473449964003E-01  1.41368001071682E+00  1.41609940692574E+00 -6.07106781186548E+00  2.00000000000000E+00
  1.75000000000000E-02  9.81961724085678E-01  1.01695540613590E+00 -1.06134305894208E+00  9.37573650644361E-01  1.41366443176532E+00  1.41615445455188E+00 -6.07106781186548E+00  2.00000000000000E+00
  1.77500000000000E-02  9.81696279710571E-01  1.01718968704892E+00 -1.06221190761985E+00  9.36673613940580E-01  1.41364862856237E+00  1.41621029361529E+00 -6.07106781186548E+00  2.00000000000000E+00
  1.80000000000000E-02  9.81430618149006E-01  1.01742374292307E+00 -1.06308055064010E+00  9.35773339608196E-01  1.41363260110395E+00  1.41626692408978E+00 -6.07106781186548E+00  2.00000000000000E+00
  1.82500000000000E-02  9.81164739452371E-01  1.01765757369890E+00 -1.06394898820939E+00  9.34872827402451E-01  1.41361634938599E+00  1.41632434594878E+00 -6.07106781186548E+00  2.00000000000000E+00
  1.85000000000000E-02  9.80898643672005E-01  1.01789117931693E+00 -1.06481722053404E+00  9.33972077078299E-01  1.41359987340435E+00  1.41638255916535E+00 -6.07106781186548E+00  2.00000000000000E+00
  1.87500000000000E-02  9.80632330859191E-01  1.01812455971758E+00 -1.06568524782014E+00  9.33071088390402E-01  1.41358317315482E+00  1.41644156371222E+00 -6.07106781186548E+00  2.00000000000000E+00
  1.90000000000000E-02  9.80365801065164E-01  1.01835771484124E+00 -1.06655307027350E+00  9.32169861093133E-01  1.41356624863315E+00  1.41650135956173E+00 -6.07106781186548E+00  2.00000000000000E+00
  1.92500000000000E-02  9.80099054341107E-01  1.01859064462822E+00 -1.06742068809971E+00  9.31268394940573E-01  1.41354909983505E+00  1.41656194668587E+00 -6.07106781186548E+00  2.00000000000000E+00
  1.95000000000000E-02  9.79832090738149E-01  1.01882334901878E+00 -1.06828810150411E+00  9.30366689686510E-01  1.41353172675612E+00  1.41662332505627E+00 -6.07106781186548E+00  2.00000000000000E+00
  1.97500000000000E-02  9.79564910307373E-01  1.01905582795312E+00 -1.06915531069179E+00  9.29464745084443E-01  1.41351412939196E+00  1.41668549464422E+00 -6.07106781186548E+00  2.00000000000000E+00
  2.00000000000000E-02  9.79297513099805E-01  1.01928808137136E+00 -1.07002231586759E+00  9.28562560887576E-01  1.41349630773807E+00  1.41674845542062E+00 -6.07106781186548E+00  2.00000000000000E+00
  2.02500000000000E-02  9.79029899166423E-01  1.01952010921358E+00 -1.07088911723611E+00  9.27660136848821E-01  1.41347826178993E+00  1.41681220735604E+00 -6.07106781186548E+00  2.00000000000000E+00
  2.05000000000000E-02  9.78762068558153E-01  1.01975191141978E+00 -1.07175571500171E+00  9.26757472720798E-01  1.41345999154292E+00  1.41687675042068E+00 -6.07106781186548E+00  2.00000000000000E+00
  2.07500000000000E-02  9.78494021325872E-01  1.01998348792991E+00 -1.07262210936850E+00  9.25854568255834E-01  1.41344149699241E+00  1.41694208458438E+00 -6.07106781186548E+00  2.00000000000000E+00
  2.10000000000000E-02  9.78225757520402E-01  1.02021483868386E+00 -1.07348830054035E+00  9.24951423205959E-01  1.41342277813367E+00  1.41700820981663E+00 -6.07106781186548E+00  2.00000000000000E+00
  2.12500000000000E-02  9.77957277192518E-01  1.02044596362144E+00 -1.07435428872087E+00  9.24048037322912E-01  1.41340383496193E+00  1.41707512608656E+00 -6.07106781186548E+00  2.00000000000000E+00
  2.15000000000000E-02  9.77688580392941E-01  1.02067686268243E+00 -1.07522007411344E+00  9.23144410358136E-01  1.41338466747238E+00  1.41714283336296E+00 -6.07106781186548E+00  2.00000000000000E+00
  2.17500000000000E-02  9.77419667172343E-01  1.02090753580651E+00 -1.07608565692120E+00  9.22240542062781E-01  1.41336527566012E+00  1.41721133161423E+00 -6.07106781186548E+00  2.00000000000000E+00
  2.20000000000000E-02  9.77150537581345E-01  1.02113798293333E+00 -1.07695103734704E+00  9.21336432187698E-01  1.41334565952022E+00  1.41728062080846E+00 -6.07106781186548E+00  2.00000000000000E+00
  2.22500000000000E-02  9.76881191670518E-01  1.02136820400245E+00 -1.07781621559360E+00  9.20432080483447E-01  1.41332581904768E+00  1.41735070091336E+00 -6.07106781186548E+00  2.00000000000000E+00
  2.25000000000000E-02  9.76611629490380E-01  1.02159819895340E+00 -1.07868119186329E+00  9.19527486700288E-01  1.41330575423745E+00  1.41742157189629E+00 -6.07106781186548E+00  2.00000000000000E+00
  2.27500000000000E-02  9.76341851091401E-01  1.02182796772561E+00 -1.07954596635826E+00  9.18622650588186E-01  1.41328546508440E+00  1.41749323372426E+00 -6.07106781186548E+00  2.00000000000000E+00
  2.30000000000000E-02  9.76071856523998E-01  1.02205751025847E+00 -1.08041053928044E+00  9.17717571896810E-01  1.41326495158337E+00  1.41756568636393E+00 -6.07106781186548E+00  2.00000000000000E+00
  2.32500000000000E-02  9.75801645838541E-01  1.02228682649132E+00 -1.08127491083150E+00  9.16812250375532E-01  1.41324421372914E+00  1.41763892978160E+00 -6.07106781186548E+00  2.00000000000000E+00
  2.35000000000000E-02  9.75531219085347E-01  1.02251591636341E+00 -1.08213908121287E+00  9.15906685773424E-01  1.41322325151642E+00  1.41771296394323E+00 -6.07106781186548E+00  2.00000000000000E+00
  2.37500000000000E-02  9.75260576314682E-01  1.02274477981393E+00 -1.08300305062574E+00  9.15000877839263E-01  1.41320206493986E+00  1.41778778881442E+00 -6.07106781186548E+00  2.00000000000000E+00
  2.40000000000000E-02  9.74989717576765E-01  1.02297341678203E+00 -1.08386681927107E+00  9.14094826321526E-01  1.41318065399407E+00  1.41786340436044E+00 -6.07106781186548E+00  2.00000000000000E+00
  2.42500000000000E-02  9.74718642921761E-01  1.02320182720677E+00 -1.08473038734955E+00  9.13188530968392E-01  1.41315901867359E+00  1.41793981054617E+00 -6.07106781186548E+00  2.00000000000000E+00
  2.45000000000000E-02  9.74447352399787E-01  1.02343001102717E+00 -1.08559375506167E+00  9.12281991527740E-01  1.41313715897291E+00  1.41801700733620E+00 -6.07106781186548E+00  2.00000000000000E+00
  2.47500000000000E-02  9.74175846060910E-01  1.02365796818217E+00 -1.08645692260763E+00  9.11375207747151E-01  1.41311507488645E+00  1.41809499469471E+00 -6.07106781186548E+00  2.00000000000000E+00
  2.50000000000000E-02  9.73904123955147E-01  1.02388569861066E+00 -1.08731989018742E+00  9.10468179373904E-01  1.41309276640859E+00  1.41817377258558E+00 -6.07106781186548E+00  2.00000000000000E+00
  2.52500000000000E-02  9.73632186132464E-01  1.02411320225146E+00 -1.08818265800080E+00  9.09560906154980E-01  1.41307023353364E+00  1.41825334097232E+00 -6.07106781186548E+00  2.00000000000000E+00
  2.55000000000000E-02  9.73360032642777E-01  1.02434047904331E+00 -1.08904522624726E+00  9.08653387837059E-01  1.41304747625585E+00  1.41833369981810E+00 -6.07106781186548E+00  2.00000000000000E+00
  2.57500000000000E-02  9.73087663535954E-01  1.02456752892493E+00 -1.08990759512606E+00  9.07745624166519E-01  1.41302449456943E+00  1.41841484908574E+00 -6.07106781186548E+00  2.00000000000000E+00
  2.60000000000000E-02  9.72815078861812E-01  1.02479435183493E+00 -1.09076976483622E+00  9.06837614889437E-01  1.41300128846852E+00  1.41849678873772E+00 -6.07106781186548E+00  2.00000000000000E+00
  2.62500000000000E-02  9.72542278670117E-01  1.02502094771188E+00 -1.09163173557653E+00  9.05929359751588E-01  1.41297785794719E+00  1.41857951873618E+00 -6.07106781186548E+00  2.00000000000000E+00
  2.65000000000000E-02  9.72269263010588E-01  1.02524731649430E+00 -1.09249350754554E+00  9.05020858498445E-01  1.41295420299948E+00  1.41866303904289E+00 -6.07106781186548E+00  2.00000000000000E+00
  2.67500000000000E-02  9.71996031932892E-01  1.02547345812060E+00 -1.09335508094154E+00  9.04112110875178E-01  1.41293032361936E+00  1.41874734961932E+00 -6.07106781186548E+00  2.00000000000000E+00
  2.70000000000000E-02  9.71722585486648E-01  1.02569937252918E+00 -1.09421645596260E+00  9.03203116626656E-01  1.41290621980074E+00  1.41883245042657E+00 -6.07106781186548E+00  2.00000000000000E+00
  2.72500000000000E-02  9.71448923721425E-01  1.02592505965834E+00 -1.09507763280655E+00  9.02293875497443E-01  1.41288189153747E+00  1.41891834142539E+00 -6.07106781186548E+00  2.00000000000000E+00
  2.75000000000000E-02  9.71175046686743E-01  1.02615051944633E+00 -1.09593861167096E+00  9.01384387231797E-01  1.41285733882334E+00  1.41900502257621E+00 -6.07106781186548E+00  2.00000000000000E+00
  2.77500000000000E-02  9.70900954432072E-01  1.02637575183134E+00 -1.09679939275320E+00  9.00474651573677E-01  1.41283256165211E+00  1.41909249383912E+00 -6.07106781186548E+00  2.00000000000000E+00
  2.80000000000000E-02  9.70626647006832E-01  1.02660075675148E+00 -1.09765997625037E+00  8.99564668266733E-01  1.41280756001744E+00  1.41918075517384E+00 -6.07106781186548E+00  2.00000000000000E+00
  2.82500000000000E-02  9.70352124460396E-01  1.02682553414482E+00 -1.09852036235934E+00  8.98654437054313E-01  1.41278233391297E+00  1.41926980653979E+00 -6.07106781186548E+00  2.00000000000000E+00
  2.85000000000000E-02  9.70077386842085E-01  1.02705008394933E+00 -1.09938055127674E+00  8.97743957679457E-01  1.41275688333227E+00  1.41935964789602E+00 -6.07106781186548E+00  2.00000000000000E+00
  2.87500000000000E-02  9.69802434201173E-01  1.02727440610295E+00 -1.10024054319898E+00  8.96833229884900E-01  1.41273120826883E+00  1.41945027920127E+00 -6.07106781186548E+00  2.00000000000000E+00
  2.90000000000000E-02  9.69527266586885E-01  1.02749850054355E+00 -1.10110033832220E+00  8.95922253413074E-01  1.41270530871611E+00  1.41954170041391E+00 -6.07106781186548E+00  2.00000000000000E+00
  2.92500000000000E-02  9.69251884048396E-01  1.02772236720892E+00 -1.10195993684234E+00  8.95011028006099E-01  1.41267918466751E+00  1.41963391149201E+00 -6.07106781186548E+00  2.00000000000000E+00
  2.95000000000000E-02  9.68976286634831E-01  1.02794600603679E+00 -1.10281933895507E+00  8.94099553405792E-01  1.41265283611637E+00  1.41972691239327E+00 -6.07106781186548E+00  2.00000000000000E+00
  2.97500000000000E-02  9.68700474395269E-01  1.02816941696483E+00 -1.10367854485584E+00  8.93187829353662E-01  1.41262626305595E+00  1.41982070307508E+00 -6.07106781186548E+00  2.00000000000000E+00
  3.00000000000000E-02  9.68424447378738E-01  1.02839259993065E+00 -1.10453755473987E+00  8.92275855590909E-01  1.41259946547949E+00  1.41991528349448E+00 -6.07106781186548E+00  2.00000000000000E+00
  3.02500000000000E-02  9.68148205634218E-01  1.02861555487180E+00 -1.10539636880212E+00  8.91363631858426E-01  1.41257244338015E+00  1.42001065360819E+00 -6.07106781186548E+00  2.00000000000000E+00
  3.05000000000000E-02  9.67871749210640E-01  1.02883828172573E+00 -1.10625498723734E+00  8.90451157896796E-01  1.41254519675103E+00  1.42010681337258E+00 -6.07106781186548E+00  2.00000000000000E+00
  3.07500000000000E-02  9.67595078156885E-01  1.02906078042987E+00 -1.10711341024003E+00  8.89538433446295E-01  1.41251772558519E+00  1.42020376274371E+00 -6.07106781186548E+00  2.00000000000000E+00
  3.10000000000000E-02  9.67318192521789E-01  1.02928305092156E+00 -1.10797163800444E+00  8.88625458246888E-01  1.41249002987561E+00  1.42030150167728E+00 -6.07106781186548E+00  2.00000000000000E+00
  3.12500000000000E-02  9.67041092354137E-01  1.02950509313808E+00 -1.10882967072463E+00  8.87712232038230E-01  1.41246210961524E+00  1.42040003012869E+00 -6.07106781186548E+00  2.00000000000000E+00
  3.15000000000000E-02  9.66763777702665E-01  1.02972690701664E+00 -1.10968750859436E+00  8.86798754559667E-01  1.41243396479693E+00  1.42049934805298E+00 -6.07106781186548E+00  2.00000000000000E+00
  3.17500000000000E-02  9.66486248616061E-01  1.02994849249440E+00 -1.11054515180722E+00  8.85885025550234E-01  1.41240559541352E+00  1.42059945540489E+00 -6.07106781186548E+00  2.00000000000000E+00
  3.20000000000000E-02  9.66208505142966E-01  1.03016984950843E+00 -1.11140260055652E+00  8.84971044748655E-01  1.41237700145777E+00  1.42070035213880E+00 -6.07106781186548E+00  2.00000000000000E+00
  3.22500000000000E-02  9.65930547331972E-01  1.03039097799577E+00 -1.11225985503535E+00  8.84056811893341E-01  1.41234818292237E+00  1.42080203820880E+00 -6.07106781186548E+00  2.00000000000000E+00
  3.25000000000000E-02  9.65652375231622E-01  1.03061187789335E+00 -1.11311691543657E+00  8.83142326722394E-01  1.41231913979997E+00  1.42090451356861E+00 -6.07106781186548E+00  2.00000000000000E+00
  3.27500000000000E-02  9.65373988890411E-01  1.03083254913808E+00 -1.11397378195279E+00  8.82227588973601E-01  1.41228987208317E+00  1.42100777817167E+00 -6.07106781186548E+00  2.00000000000000E+00
  3.30000000000000E-02  9.65095388356786E-01  1.03105299166677E+00 -1.11483045477641E+00  8.81312598384437E-01  1.41226037976449E+00  1.42111183197105E+00 -6.07106781186548E+00  2.00000000000000E+00
  3.32500000000000E-02  9.64816573679148E-01  1.03127320541618E+00 -1.11568693409957E+00  8.80397354692065E-01  1.41223066283640E+00  1.42121667491952E+00 -6.07106781186548E+00  2.00000000000000E+00
  3.35000000000000E-02  9.64537544905846E-01  1.03149319032300E+00 -1.11654322011420E+00  8.79481857633333E-01  1.41220072129132E+00  1.42132230696952E+00 -6.07106781186548E+00  2.00000000000000E+00
  3.37500000000000E-02  9.64258302085184E-01  1.03171294632386E+00 -1.11739931301197E+00  8.78566106944776E-01  1.41217055512160E+00  1.42142872807317E+00 -6.07106781186548E+00  2.00000000000000E+00
