 # Funciones de onda del dimetilbenceno
 # Fila: átomo, Columna: estado
    0.432487    0.529899   -0.000000   -0.179338    0.179338    0.000000    0.529899   -0.432487
    0.369619    0.213566    0.500000    0.260329    0.260329    0.500000   -0.213566    0.369619
    0.369619   -0.213566    0.500000    0.260329   -0.260329   -0.500000   -0.213566   -0.369619
    0.432487   -0.529899   -0.000000   -0.179338   -0.179338    0.000000    0.529899    0.432487
    0.369619   -0.213566   -0.500000    0.260329   -0.260329    0.500000   -0.213566   -0.369619
    0.369619    0.213566   -0.500000    0.260329    0.260329   -0.500000   -0.213566    0.369619
    0.199295    0.357751   -0.000000   -0.576451   -0.576451   -0.000000   -0.357751    0.199295
    0.199295   -0.357751    0.000000   -0.576451    0.576451    0.000000   -0.357751   -0.199295
